Producto, Volumen mtro3
32842 , 0.00095680 
32843 , 0.39166253 
32844 , 0.08993931 
32845 , 0.02630000 
32846 , 0.00047400 
32847 , 0.02228900 
32848 , 0.00008508 
32849 , 0.00095680 
32850 , 0.02719300 
32851 , 0.03714620 
32852 , 0.00095680 
32853 , 0.06000000 
32854 , 0.00072300 
32855 , 0.00339203 
32856 , 0.00054000 
32857 , 0.05000000 
32858 , 0.02805900 
32859 , 0.00001276 
32860 , 0.01000000 
32861 , 0.00091440 
32862 , 0.04000000 
32863 , 0.00095680 
32864 , 1.90800000 
32865 , 0.00100000 
32866 , 0.04169000 
32867 , 1.17908956 
32868 , 0.02878200 
32869 , 0.00623500 
32870 , 0.00277500 
32871 , 0.00112500 
32872 , 0.00101000 
32873 , 0.38850000 
32874 , 0.93630000 
32875 , 0.02878200 
32876 , 0.00622200 
32877 , 1.53120000 
32878 , 0.00039504 
32879 , 0.04576000 
32880 , 0.00093230 
32881 , 0.01707860 
32882 , 0.00095680 
32883 , 0.00434296 
32884 , 0.00100000 
32885 , 0.00000771 
32886 , 0.00093183 
32887 , 0.00060100 
32888 , 0.55699900 
32889 , 0.00056000 
32890 , 0.00039187 
32891 , 0.02070027 
32892 , 0.00094812 
32893 , 0.05524500 
32894 , 0.00010000 
32895 , 1.99605000 
32896 , 0.00001208 
32897 , 0.10704700 
32898 , 0.00078500 
32899 , 0.06807000 
32900 , 0.00449000 
32901 , 0.22019000 
32902 , 0.00100000 
32903 , 0.00996000 
32904 , 0.00100000 
32905 , 0.02671000 
32906 , 0.05651500 
32907 , 0.00093183 
32908 , 0.00339400 
32909 , 0.62437233 
32910 , 0.00112500 
32911 , 0.52684200 
32912 , 1.01131200 
32913 , 0.02523800 
32914 , 0.00002810 
32915 , 0.00052922 
32916 , 0.00600000 
32917 , 0.00345244 
32918 , 0.00315700 
32919 , 0.00095390 
32920 , 0.00112500 
32921 , 0.00067310 
32922 , 0.00214414 
32923 , 0.00061100 
32924 , 0.48000000 
32925 , 0.00095680 
32926 , 0.00010000 
32927 , 0.00095680 
32928 , 0.00079200 
32929 , 0.00438691 
32930 , 0.08622500 
32931 , 0.03714620 
32932 , 0.00690400 
32933 , 0.00094812 
32934 , 0.00125200 
32935 , 0.28865747 
32936 , 0.06000000 
32937 , 0.00001000 
32938 , 0.05524500 
32939 , 0.67973333 
32940 , 0.00744900 
32941 , 0.01781848 
32942 , 0.52684200 
32943 , 0.00093230 
32944 , 0.00105000 
32945 , 0.00060100 
32946 , 0.09000000 
32947 , 0.00100000 
32948 , 0.25126000 
32949 , 0.00112500 
32950 , 0.11027378 
32951 , 0.00094812 
32952 , 1.60280000 
32953 , 0.00108000 
32954 , 0.00118100 
32955 , 0.00064600 
32956 , 0.00112500 
32957 , 0.13409700 
32958 , 0.00095680 
32959 , 0.12410000 
32960 , 0.58700000 
32961 , 0.01138900 
32962 , 0.08622500 
32963 , 0.02878200 
32964 , 0.07027680 
32965 , 0.00370000 
32966 , 0.00623500 
32967 , 0.01111834 
32968 , 0.08006072 
32969 , 0.35640900 
32970 , 0.00049945 
32971 , 0.02878200 
32972 , 0.00095680 
32973 , 0.39166253 
32974 , 0.00288000 
32975 , 0.05000000 
32976 , 0.00095680 
32977 , 0.05658800 
32978 , 0.00095680 
32979 , 0.03619000 
32980 , 0.01142720 
32981 , 0.02918044 
32982 , 0.00112500 
32983 , 0.53746400 
32984 , 0.00301700 
32985 , 0.00662830 
32986 , 1.12000000 
32987 , 0.00623500 
32988 , 0.00056000 
32989 , 0.00100000 
32990 , 0.00184100 
32991 , 0.87000000 
32992 , 0.00095680 
32993 , 0.07700000 
32994 , 0.00060100 
32995 , 0.16351100 
32996 , 0.05651500 
32997 , 1.27897200 
32998 , 0.00396000 
32999 , 0.22000000 
33000 , 0.00095680 
33001 , 0.00128700 
33002 , 0.00450000 
33003 , 0.00042600 
33004 , 0.00112500 
33005 , 0.02878200 
33006 , 0.83537743 
33007 , 0.10649221 
33008 , 0.00112500 
33009 , 0.00391763 
33010 , 0.01408800 
33011 , 0.00345244 
33012 , 0.00137600 
33013 , 0.03844909 
33014 , 0.00012000 
33015 , 0.20382264 
33016 , 0.00056000 
33017 , 0.00100000 
33018 , 0.00070400 
33019 , 0.00720000 
33020 , 0.08764034 
33021 , 0.00001276 
33022 , 0.05044900 
33023 , 0.05524500 
33024 , 0.02000000 
33025 , 0.00105000 
33026 , 0.00198000 
33027 , 0.00112500 
33028 , 0.00351580 
33029 , 0.00036000 
33030 , 0.00029800 
33031 , 0.02091200 
33032 , 0.18560000 
33033 , 0.01319738 
33034 , 0.00316800 
33035 , 0.01000000 
33036 , 0.00060300 
33037 , 0.00112500 
33038 , 0.00095680 
33039 , 0.00045600 
33040 , 0.00268870 
33041 , 0.00924700 
33042 , 0.37995600 
33043 , 0.18754303 
33044 , 0.00430529 
33045 , 0.00391763 
33046 , 0.22000000 
33047 , 0.04600250 
33048 , 0.04000000 
33049 , 0.01111834 
33050 , 0.01047050 
33051 , 0.55699900 
33052 , 0.00539290 
33053 , 2.05300000 
33054 , 0.00095680 
33055 , 0.55699900 
33056 , 0.00067310 
33057 , 0.13409700 
33058 , 0.25331800 
33059 , 0.23600000 
33060 , 0.00029000 
33061 , 0.00095680 
33062 , 0.00095680 
33063 , 0.02987000 
33064 , 0.00064600 
33065 , 0.00094812 
33066 , 0.05524500 
33067 , 0.00010000 
33068 , 0.00403900 
33069 , 1.46259000 
33070 , 0.01136500 
33071 , 0.00000731 
33072 , 0.00112500 
33073 , 0.00623500 
33074 , 0.05000000 
33075 , 0.00451100 
33076 , 0.02641600 
33077 , 0.00054000 
33078 , 0.00112500 
33079 , 0.00345244 
33080 , 0.00007423 
33081 , 0.48599800 
33082 , 0.00010000 
33083 , 0.54717000 
33084 , 0.00256800 
33085 , 0.00094812 
33086 , 0.00006135 
33087 , 0.00057134 
33088 , 0.00095680 
33089 , 0.00095680 
33090 , 0.00094812 
33091 , 0.00451100 
33092 , 1.18100000 
33093 , 0.00026600 
33094 , 0.21735000 
33095 , 0.36000000 
33096 , 0.00139883 
33097 , 0.00200700 
33098 , 0.01675790 
33099 , 0.01105962 
33100 , 0.00057302 
33101 , 0.00356060 
33102 , 0.00052922 
33103 , 0.00085200 
33104 , 0.02805900 
33105 , 0.00056000 
33106 , 0.06000000 
33107 , 0.00095680 
33108 , 0.00100000 
33109 , 0.07680000 
33110 , 0.05936000 
33111 , 0.02528500 
33112 , 0.00000500 
33113 , 0.08098224 
33114 , 0.00095680 
33115 , 0.00105600 
33116 , 0.01373500 
33117 , 0.08993931 
33118 , 0.00929600 
33119 , 0.00054280 
33120 , 0.00099580 
33121 , 0.00098800 
33122 , 0.01277000 
33123 , 0.06615100 
33124 , 0.00010400 
33125 , 0.00060300 
33126 , 0.00054000 
33127 , 0.00112500 
33128 , 0.28865747 
33129 , 0.12410000 
33130 , 0.00015121 
33131 , 0.04000000 
33132 , 0.00000508 
33133 , 0.00112500 
33134 , 0.00006135 
33135 , 0.00100000 
33136 , 0.00095680 
33137 , 0.00081505 
33138 , 0.02612000 
33139 , 0.00079200 
33140 , 0.00037300 
33141 , 0.00085200 
33142 , 0.00831200 
33143 , 0.43000000 
33144 , 0.06920000 
33145 , 0.10500000 
33146 , 0.00112500 
33147 , 0.00009520 
33148 , 0.02630000 
33149 , 0.00690400 
33150 , 0.00047400 
33151 , 0.02102600 
33152 , 0.00095390 
33153 , 0.05044900 
33154 , 1.62560000 
33155 , 0.02878200 
33156 , 0.38850000 
33157 , 0.00095680 
33158 , 0.00090000 
33159 , 0.00778300 
33160 , 0.05400000 
33161 , 0.00094812 
33162 , 0.02033500 
33163 , 0.02878200 
33164 , 0.00060300 
33165 , 0.45724000 
33166 , 0.00095680 
33167 , 0.00054000 
33168 , 0.00125200 
33169 , 1.12000000 
33170 , 0.00054000 
33171 , 0.00095680 
33172 , 0.00554200 
33173 , 0.00054033 
33174 , 0.00524200 
33175 , 0.02228900 
33176 , 0.00010000 
33177 , 0.00093230 
33178 , 0.00112500 
33179 , 0.00125200 
33180 , 0.00001276 
33181 , 0.01000000 
33182 , 0.00026600 
33183 , 0.00099580 
33184 , 0.00095390 
33185 , 0.00351580 
33186 , 0.45020000 
33187 , 0.00524200 
33188 , 0.39698326 
33189 , 0.00007423 
33190 , 0.00623500 
33191 , 0.01000000 
33192 , 0.00626130 
33193 , 0.00050029 
33194 , 0.00095680 
33195 , 0.94000000 
33196 , 0.00095680 
33197 , 0.00161700 
33198 , 0.01580100 
33199 , 0.00206200 
33200 , 0.00081505 
33201 , 0.00255400 
33202 , 0.00105600 
33203 , 0.22000000 
33204 , 0.00622200 
33205 , 0.00056000 
33206 , 0.09000000 
33207 , 1.73700000 
33208 , 0.23400000 
33209 , 0.00037300 
33210 , 0.02523800 
33211 , 0.00672900 
33212 , 0.00060300 
33213 , 0.00013200 
33214 , 0.00049945 
33215 , 0.00438691 
33216 , 0.00182600 
33217 , 0.00642000 
33218 , 0.05300600 
33219 , 0.00100000 
33220 , 0.00095680 
33221 , 0.01842676 
33222 , 0.00056000 
33223 , 0.08797584 
33224 , 0.00095680 
33225 , 0.10157854 
33226 , 0.00061100 
33227 , 0.00000100 
33228 , 0.00026600 
33229 , 0.00095680 
33230 , 0.02035100 
33231 , 0.02250300 
33232 , 0.00054000 
33233 , 1.94647500 
33234 , 0.00100000 
33235 , 0.00054000 
33236 , 0.29626047 
33237 , 0.03121867 
33238 , 0.00094812 
33239 , 0.00060100 
33240 , 0.02630000 
33241 , 0.46081700 
33242 , 0.86000000 
33243 , 0.00093183 
33244 , 0.46081700 
33245 , 0.08000000 
33246 , 0.00430529 
33247 , 0.17304000 
33248 , 0.00642000 
33249 , 0.12000000 
33250 , 0.22048779 
33251 , 0.17304000 
33252 , 0.00099580 
33253 , 0.00054280 
33254 , 0.00161700 
33255 , 0.00274700 
33256 , 1.46035000 
33257 , 0.39166253 
33258 , 0.00060300 
33259 , 0.22019000 
33260 , 0.00061100 
33261 , 0.05500000 
33262 , 0.31065900 
33263 , 0.18921641 
33264 , 0.00182600 
33265 , 0.05030000 
33266 , 1.37600000 
33267 , 1.18100000 
33268 , 0.00161700 
33269 , 0.72300000 
33270 , 0.12410000 
33271 , 0.39166253 
33272 , 0.02878200 
33273 , 0.00623500 
33274 , 0.00996000 
33275 , 0.01000000 
33276 , 0.00776731 
33277 , 0.05575800 
33278 , 0.00215900 
33279 , 0.01795000 
33280 , 0.00642000 
33281 , 1.11000000 
33282 , 0.00295600 
33283 , 0.05044900 
33284 , 0.00345244 
33285 , 0.00100000 
33286 , 0.00095680 
33287 , 0.00093183 
33288 , 0.39166253 
33289 , 0.02878200 
33290 , 0.02523800 
33291 , 0.00095680 
33292 , 0.00988000 
33293 , 0.08100000 
33294 , 0.30000000 
33295 , 0.00095680 
33296 , 0.02091200 
33297 , 0.05000000 
33298 , 0.29626047 
33299 , 0.00095680 
33300 , 0.00626130 
33301 , 0.18371850 
33302 , 0.00060300 
33303 , 1.25000000 
33304 , 0.00095680 
33305 , 0.06000000 
33306 , 0.00081218 
33307 , 0.00689300 
33308 , 0.02523800 
33309 , 0.00112500 
33310 , 0.00434296 
33311 , 0.00000379 
33312 , 0.24861992 
33313 , 0.00095680 
33314 , 0.00182600 
33315 , 0.01728100 
33316 , 0.03619000 
33317 , 0.00095680 
33318 , 0.00351580 
33319 , 0.05145000 
33320 , 0.00109080 
33321 , 0.00100000 
33322 , 0.01000000 
33323 , 0.00000764 
33324 , 0.00100000 
33325 , 0.03312000 
33326 , 0.02878200 
33327 , 0.00622200 
33328 , 0.01000000 
33329 , 0.00049945 
33330 , 0.33281697 
33331 , 0.00054000 
33332 , 0.00100000 
33333 , 0.04600250 
33334 , 0.00081505 
33335 , 0.00345244 
33336 , 0.06807000 
33337 , 0.72300000 
33338 , 0.00010000 
33339 , 0.00642000 
33340 , 0.00061100 
33341 , 0.00060100 
33342 , 0.22938690 
33343 , 0.00377200 
33344 , 0.17753000 
33345 , 0.00338270 
33346 , 0.00078500 
33347 , 0.00642000 
33348 , 0.00554200 
33349 , 0.05936000 
33350 , 0.00095680 
33351 , 0.00690400 
33352 , 0.16000000 
33353 , 0.00105000 
33354 , 0.00095680 
33355 , 0.02091200 
33356 , 0.00032200 
33357 , 0.00003400 
33358 , 0.00083164 
33359 , 1.46035000 
33360 , 0.00095680 
33361 , 0.00095680 
33362 , 0.00000875 
33363 , 0.00105000 
33364 , 0.00345244 
33365 , 0.00386800 
33366 , 0.00056000 
33367 , 0.00001276 
33368 , 0.00067310 
33369 , 0.12468600 
33370 , 0.00004229 
33371 , 0.00094812 
33372 , 0.00004532 
33373 , 0.00623500 
33374 , 0.00010000 
33375 , 0.00256800 
33376 , 0.05301000 
33377 , 0.00000450 
33378 , 0.08993931 
33379 , 0.00056000 
33380 , 0.00004532 
33381 , 0.03000000 
33382 , 0.39698326 
33383 , 0.01373500 
33384 , 0.02250300 
33385 , 0.00054000 
33386 , 0.00182600 
33387 , 0.00095680 
33388 , 0.00094812 
33389 , 0.00134400 
33390 , 0.00070400 
33391 , 0.00449000 
33392 , 0.23600000 
33393 , 0.00430529 
33394 , 0.00215900 
33395 , 0.00005300 
33396 , 0.02254992 
33397 , 2.16894800 
33398 , 1.60000000 
33399 , 0.00511430 
33400 , 0.06120400 
33401 , 0.00095390 
33402 , 0.00345244 
33403 , 0.00449000 
33404 , 0.00099773 
33405 , 0.02033500 
33406 , 0.00095680 
33407 , 0.01653000 
33408 , 0.00095680 
33409 , 0.00112500 
33410 , 0.00095680 
33411 , 0.00039187 
33412 , 0.00020000 
33413 , 0.00006135 
33414 , 0.00351580 
33415 , 0.00622200 
33416 , 0.00712000 
33417 , 0.00006135 
33418 , 0.00000675 
33419 , 0.39166253 
33420 , 0.02987000 
33421 , 0.40688133 
33422 , 0.18921641 
33423 , 0.00801200 
33424 , 0.00451100 
33425 , 0.00039187 
33426 , 0.00095680 
33427 , 0.46143300 
33428 , 0.00000674 
33429 , 0.30598365 
33430 , 0.09858100 
33431 , 0.00836071 
33432 , 0.00010500 
33433 , 0.00054000 
33434 , 0.00042600 
33435 , 0.00099580 
33436 , 0.00288000 
33437 , 0.00297500 
33438 , 0.00112500 
33439 , 0.05000000 
33440 , 0.00003400 
33441 , 0.00026600 
33442 , 0.00080000 
33443 , 0.01236500 
33444 , 0.07844938 
33445 , 0.00020000 
33446 , 0.00623500 
33447 , 0.01142720 
33448 , 0.08993931 
33449 , 0.00100000 
33450 , 0.00095680 
33451 , 0.00126100 
33452 , 0.13000000 
33453 , 0.00105990 
33454 , 0.00112500 
33455 , 0.00623500 
33456 , 0.06000000 
33457 , 0.03210000 
33458 , 0.00069800 
33459 , 0.00095390 
33460 , 0.08174400 
33461 , 0.04830000 
33462 , 0.03985500 
33463 , 0.07978398 
33464 , 0.00060100 
33465 , 0.02987000 
33466 , 0.21735000 
33467 , 0.00000731 
33468 , 0.02641600 
33469 , 0.00010000 
33470 , 0.00095680 
33471 , 0.00382140 
33472 , 0.00448000 
33473 , 0.00095680 
33474 , 0.00122200 
33475 , 0.08174400 
33476 , 0.42500600 
33477 , 0.02319900 
33478 , 0.08296500 
33479 , 0.00553700 
33480 , 0.00000100 
33481 , 0.00060300 
33482 , 0.00100000 
33483 , 0.00295600 
33484 , 0.00301700 
33485 , 0.00073080 
33486 , 0.00003400 
33487 , 0.35640900 
33488 , 0.00095680 
33489 , 0.00112500 
33490 , 0.00095680 
33491 , 0.00255400 
33492 , 0.97075200 
33493 , 0.00164000 
33494 , 0.01047050 
33495 , 0.90000000 
33496 , 0.00010000 
33497 , 0.79430000 
33498 , 0.00095680 
33499 , 0.05651500 
33500 , 0.00690400 
33501 , 0.12410000 
33502 , 0.00109080 
33503 , 0.10649221 
33504 , 0.00091440 
33505 , 0.00015121 
33506 , 0.57174000 
33507 , 0.00112500 
33508 , 0.00054000 
33509 , 0.08151985 
33510 , 0.00095680 
33511 , 0.60000000 
33512 , 0.00093183 
33513 , 0.00049945 
33514 , 0.00003400 
33515 , 0.00622200 
33516 , 0.48599800 
33517 , 0.11400000 
33518 , 0.09923800 
33519 , 0.05044900 
33520 , 0.01432100 
33521 , 0.00047880 
33522 , 0.00672900 
33523 , 0.00095680 
33524 , 0.00091440 
33525 , 0.01842676 
33526 , 0.35100000 
33527 , 0.01000000 
33528 , 0.06630400 
33529 , 0.30705000 
33530 , 0.00622200 
33531 , 0.00730134 
33532 , 0.00622200 
33533 , 0.38850000 
33534 , 0.08006072 
33535 , 0.05524500 
33536 , 0.00095680 
33537 , 0.28052000 
33538 , 0.00095680 
33539 , 0.13420000 
33540 , 0.29626047 
33541 , 0.02070027 
33542 , 0.00116481 
33543 , 0.01440517 
33544 , 0.12900000 
33545 , 0.00003000 
33546 , 0.13409700 
33547 , 0.01164800 
33548 , 0.00061100 
33549 , 0.00091440 
33550 , 1.25000000 
33551 , 0.00000508 
33552 , 0.01842676 
33553 , 0.17000000 
33554 , 0.05651500 
33555 , 0.01142720 
33556 , 0.02331000 
33557 , 0.22000000 
33558 , 0.00200000 
33559 , 0.02091200 
33560 , 0.00093183 
33561 , 0.00623500 
33562 , 0.00675500 
33563 , 0.00295600 
33564 , 0.00100000 
33565 , 0.00056000 
33566 , 0.00099580 
33567 , 0.00061100 
33568 , 0.22480000 
33569 , 0.02878200 
33570 , 0.09000000 
33571 , 0.00295600 
33572 , 0.01277000 
33573 , 0.00049945 
33574 , 0.30705000 
33575 , 0.00105000 
33576 , 0.00112500 
33577 , 0.00184100 
33578 , 0.00112500 
33579 , 0.00010000 
33580 , 0.01000000 
33581 , 0.00095680 
33582 , 0.24861992 
33583 , 0.03490400 
33584 , 0.00095680 
33585 , 0.45020000 
33586 , 0.00112500 
33587 , 0.00642000 
33588 , 0.00438000 
33589 , 0.10157854 
33590 , 0.05625000 
33591 , 0.02091200 
33592 , 0.00622200 
33593 , 0.01000000 
33594 , 0.01728100 
33595 , 0.12702616 
33596 , 0.00010000 
33597 , 0.00029034 
33598 , 0.00095680 
33599 , 0.00095390 
33600 , 0.83000000 
33601 , 0.01707860 
33602 , 0.00524200 
33603 , 0.00095680 
33604 , 0.17280000 
33605 , 0.00010000 
33606 , 0.00095680 
33607 , 0.02523800 
33608 , 0.08924700 
33609 , 0.00061100 
33610 , 0.00095680 
33611 , 0.09400000 
33612 , 0.00204600 
33613 , 0.02878200 
33614 , 0.41773790 
33615 , 0.00054000 
33616 , 0.01142720 
33617 , 0.00100000 
33618 , 0.00099773 
33619 , 0.37598400 
33620 , 0.00032200 
33621 , 0.00915500 
33622 , 0.00112500 
33623 , 0.23400000 
33624 , 0.00791800 
33625 , 0.00182600 
33626 , 0.07978398 
33627 , 0.00061861 
33628 , 0.00112500 
33629 , 0.00095680 
33630 , 0.00095680 
33631 , 0.02719300 
33632 , 0.00744900 
33633 , 0.00054000 
33634 , 0.00001276 
33635 , 0.01440000 
33636 , 0.00095680 
33637 , 0.30705000 
33638 , 0.04360000 
33639 , 0.01000000 
33640 , 0.00095680 
33641 , 0.00029700 
33642 , 0.02612000 
33643 , 0.00112500 
33644 , 0.02630000 
33645 , 0.00095680 
33646 , 0.00060100 
33647 , 0.00112500 
33648 , 0.02012100 
33649 , 0.00083164 
33650 , 0.03640000 
33651 , 0.30598365 
33652 , 0.00339400 
33653 , 0.00112500 
33654 , 0.04210140 
33655 , 0.05651500 
33656 , 0.24000000 
33657 , 0.02878200 
33658 , 0.00026600 
33659 , 0.00094812 
33660 , 0.00061100 
33661 , 0.22000000 
33662 , 0.40688133 
33663 , 0.00623500 
33664 , 0.00052000 
33665 , 0.11916700 
33666 , 0.00095680 
33667 , 0.01142720 
33668 , 0.00642000 
33669 , 0.00000675 
33670 , 0.05936000 
33671 , 0.00047400 
33672 , 0.17000000 
33673 , 0.00345244 
33674 , 0.01020000 
33675 , 0.01707860 
33676 , 0.00095390 
33677 , 0.00164000 
33678 , 0.93630000 
33679 , 0.00060500 
33680 , 0.00500000 
33681 , 0.00105000 
33682 , 0.00712000 
33683 , 0.00715900 
33684 , 0.00095680 
33685 , 0.28255800 
33686 , 0.54717000 
33687 , 0.00001276 
33688 , 0.03700300 
33689 , 0.03197700 
33690 , 0.00095680 
33691 , 0.00188470 
33692 , 0.00024000 
33693 , 0.00398400 
33694 , 0.00380900 
33695 , 0.00099773 
33696 , 0.00968300 
33697 , 0.00778300 
33698 , 0.06000000 
33699 , 0.42050000 
33700 , 0.00095680 
33701 , 0.07844938 
33702 , 0.00099580 
33703 , 0.02878200 
33704 , 0.00061100 
33705 , 0.01728100 
33706 , 0.00047400 
33707 , 0.00275500 
33708 , 0.24423917 
33709 , 0.00121100 
33710 , 0.62437233 
33711 , 0.00098800 
33712 , 0.00057302 
33713 , 0.00996000 
33714 , 0.10704700 
33715 , 0.16000000 
33716 , 0.03195200 
33717 , 0.00345244 
33718 , 0.00275500 
33719 , 0.10704700 
33720 , 1.14294000 
33721 , 1.12000000 
33722 , 0.17753000 
33723 , 0.00100000 
33724 , 0.00080000 
33725 , 0.00100000 
33726 , 0.00095680 
33727 , 0.00004682 
33728 , 0.00003400 
33729 , 0.10157854 
33730 , 0.38850000 
33731 , 0.06000000 
33732 , 0.00000379 
33733 , 0.00085200 
33734 , 0.00095680 
33735 , 0.08174400 
33736 , 0.00214414 
33737 , 0.00060100 
33738 , 0.00010000 
33739 , 0.06648500 
33740 , 0.02523800 
33741 , 0.04360000 
33742 , 0.22938690 
33743 , 0.01707860 
33744 , 0.03621400 
33745 , 0.00852000 
33746 , 0.00110800 
33747 , 0.55699900 
33748 , 0.00100000 
33749 , 0.01807600 
33750 , 0.10300000 
33751 , 0.00215900 
33752 , 0.39166253 
33753 , 0.00032200 
33754 , 0.03800000 
33755 , 0.18921641 
33756 , 0.00032200 
33757 , 0.00268870 
33758 , 0.00264700 
33759 , 0.00182600 
33760 , 0.00095680 
33761 , 0.00351580 
33762 , 0.09700000 
33763 , 0.00060300 
33764 , 0.00095680 
33765 , 0.00095680 
33766 , 0.00112500 
33767 , 0.00010000 
33768 , 0.00649300 
33769 , 0.00085200 
33770 , 0.00093183 
33771 , 0.05524500 
33772 , 0.00892400 
33773 , 0.00150000 
33774 , 0.00434296 
33775 , 0.00010000 
33776 , 0.01111834 
33777 , 0.39166253 
33778 , 0.06220000 
33779 , 0.00112500 
33780 , 0.00056000 
33781 , 0.00720000 
33782 , 1.23560000 
33783 , 0.93630000 
33784 , 0.00095680 
33785 , 0.05300600 
33786 , 0.00137200 
33787 , 0.00204200 
33788 , 0.09155700 
33789 , 0.00000600 
33790 , 0.30000000 
33791 , 0.00010000 
33792 , 0.02719300 
33793 , 0.00061100 
33794 , 0.01000000 
33795 , 0.13950000 
33796 , 0.93630000 
33797 , 0.02612000 
33798 , 0.00000100 
33799 , 0.13409700 
33800 , 0.00618500 
33801 , 0.04330000 
33802 , 0.00010000 
33803 , 0.00345244 
33804 , 0.00339400 
33805 , 0.02250300 
33806 , 0.00073080 
33807 , 0.30705000 
33808 , 0.25600000 
33809 , 0.02091200 
33810 , 0.00010000 
33811 , 0.00095680 
33812 , 0.05986000 
33813 , 0.02000000 
33814 , 0.00095680 
33815 , 0.49766600 
33816 , 0.02013100 
33817 , 0.00712000 
33818 , 0.00094812 
33819 , 0.00037300 
33820 , 0.00642000 
33821 , 0.00095680 
33822 , 0.01000000 
33823 , 0.21735000 
33824 , 0.02464000 
33825 , 0.01000000 
33826 , 0.00094812 
33827 , 0.00623500 
33828 , 0.00064600 
33829 , 0.00001276 
33830 , 0.00345244 
33831 , 0.00622200 
33832 , 0.22063105 
33833 , 0.01000000 
33834 , 0.02523800 
33835 , 0.54925000 
33836 , 0.00369600 
33837 , 0.00039187 
33838 , 0.00117570 
33839 , 0.00622200 
33840 , 0.00095680 
33841 , 0.00054000 
33842 , 1.17908956 
33843 , 0.00626130 
33844 , 0.00040400 
33845 , 0.00100000 
33846 , 0.08151985 
33847 , 0.10000000 
33848 , 0.03000000 
33849 , 0.07592400 
33850 , 0.00032200 
33851 , 0.00002485 
33852 , 0.00105000 
33853 , 0.01000000 
33854 , 0.00095680 
33855 , 0.00112500 
33856 , 0.39166253 
33857 , 0.00060300 
33858 , 0.00105000 
33859 , 0.11350000 
33860 , 0.00001276 
33861 , 0.52040364 
33862 , 0.00730134 
33863 , 0.43168000 
33864 , 0.00622200 
33865 , 0.08174400 
33866 , 0.03800000 
33867 , 0.00052000 
33868 , 0.00816903 
33869 , 0.09155700 
33870 , 0.00134400 
33871 , 0.00295600 
33872 , 0.00010000 
33873 , 0.00105000 
33874 , 0.00214414 
33875 , 0.00100000 
33876 , 0.00255400 
33877 , 0.17418200 
33878 , 0.00112500 
33879 , 0.00054280 
33880 , 0.00079200 
33881 , 0.00852000 
33882 , 0.00689300 
33883 , 0.22000000 
33884 , 0.00990201 
33885 , 0.00072000 
33886 , 0.02000000 
33887 , 0.00100000 
33888 , 0.00054000 
33889 , 0.00329000 
33890 , 0.03127000 
33891 , 0.00277500 
33892 , 0.01373500 
33893 , 0.00105000 
33894 , 0.12468600 
33895 , 0.01919300 
33896 , 0.05044900 
33897 , 0.00060100 
33898 , 0.03210000 
33899 , 0.04694200 
33900 , 0.00268870 
33901 , 0.22000000 
33902 , 0.03621400 
33903 , 0.05524500 
33904 , 0.00556600 
33905 , 0.00380700 
33906 , 0.02878200 
33907 , 0.13409700 
33908 , 0.00450000 
33909 , 0.00626130 
33910 , 0.00099580 
33911 , 0.00626130 
33912 , 0.00100000 
33913 , 0.02000000 
33914 , 0.25331800 
33915 , 0.00095680 
33916 , 0.00095680 
33917 , 0.01000000 
33918 , 0.00095680 
33919 , 0.76370000 
33920 , 0.18921641 
33921 , 0.02805900 
33922 , 0.00095680 
33923 , 0.00056000 
33924 , 0.01707860 
33925 , 0.52684200 
33926 , 0.04632200 
33927 , 0.00403900 
33928 , 0.00009520 
33929 , 0.11800000 
33930 , 0.00091440 
33931 , 0.02878200 
33932 , 0.00001276 
33933 , 0.02523800 
33934 , 1.21556308 
33935 , 0.01000000 
33936 , 0.00892400 
33937 , 0.00076400 
33938 , 0.17548500 
33939 , 0.00079200 
33940 , 0.00004682 
33941 , 0.39166253 
33942 , 0.00391400 
33943 , 0.03795953 
33944 , 0.30705000 
33945 , 0.00054280 
33946 , 0.00105000 
33947 , 0.10900000 
33948 , 0.00382140 
33949 , 0.00430529 
33950 , 0.00093499 
33951 , 0.00095680 
33952 , 0.00124200 
33953 , 0.02228900 
33954 , 0.00006135 
33955 , 0.00105000 
33956 , 0.00010000 
33957 , 0.10157854 
33958 , 1.12000000 
33959 , 0.00004682 
33960 , 0.17418200 
33961 , 0.05050900 
33962 , 0.03619000 
33963 , 0.05044900 
33964 , 0.55369600 
33965 , 0.05000000 
33966 , 0.00398400 
33967 , 0.00675500 
33968 , 0.00095680 
33969 , 0.00053478 
33970 , 0.00100000 
33971 , 0.00053478 
33972 , 0.00100000 
33973 , 0.00607500 
33974 , 0.00001276 
33975 , 0.00020000 
33976 , 0.00002400 
33977 , 0.00288000 
33978 , 0.07014800 
33979 , 0.00054000 
33980 , 0.00100000 
33981 , 0.00029800 
33982 , 0.62437233 
33983 , 0.00094812 
33984 , 0.00095680 
33985 , 0.00623500 
33986 , 0.00121100 
33987 , 0.21735000 
33988 , 0.00383189 
33989 , 0.01003600 
33990 , 0.12410000 
33991 , 0.00622200 
33992 , 0.10704700 
33993 , 0.01142720 
33994 , 0.00060300 
33995 , 0.05050900 
33996 , 0.01123100 
33997 , 0.00005300 
33998 , 0.00622200 
33999 , 0.10704700 
34000 , 0.00095680 
34001 , 0.03000000 
34002 , 0.00000764 
34003 , 0.00863000 
34004 , 1.18100000 
34005 , 0.00095680 
34006 , 0.00092600 
